person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,loan_id
28.0,female,Bachelor,75855.0,4,RENT,12000.0,VENTURE,11.56,0.16,6.0,677,Yes,0,35772
27.0,male,Associate,70592.0,4,RENT,4000.0,EDUCATION,9.67,0.06,9.0,525,Yes,0,20264
35.0,female,Master,54907.0,10,RENT,12000.0,MEDICAL,11.26,0.22,5.0,681,Yes,0,25236
29.0,female,High School,180438.0,8,RENT,15000.0,PERSONAL,16.32,0.08,9.0,628,Yes,0,18997
24.0,male,Bachelor,81572.0,1,RENT,4000.0,HOMEIMPROVEMENT,11.01,0.05,2.0,685,Yes,0,4047
27.0,male,Bachelor,42850.0,6,RENT,11500.0,HOMEIMPROVEMENT,16.0,0.27,5.0,687,No,1,24995
24.0,female,Bachelor,61011.0,3,RENT,4000.0,PERSONAL,11.01,0.07,4.0,692,No,0,3963
35.0,male,Associate,36526.0,13,RENT,6150.0,EDUCATION,12.21,0.17,10.0,702,No,0,28600
22.0,male,Associate,48850.0,0,RENT,8500.0,PERSONAL,14.35,0.17,2.0,694,Yes,0,5339
32.0,female,Associate,88167.0,11,MORTGAGE,4000.0,HOMEIMPROVEMENT,5.42,0.05,10.0,692,No,0,24454
37.0,female,Associate,60924.0,13,RENT,8000.0,HOMEIMPROVEMENT,10.99,0.13,16.0,704,Yes,0,30617
33.0,male,High School,77769.0,10,MORTGAGE,7600.0,MEDICAL,12.99,0.1,7.0,585,Yes,0,23569
26.0,male,Bachelor,65654.0,1,MORTGAGE,8500.0,VENTURE,14.79,0.13,3.0,643,No,1,8639
23.0,male,Master,133088.0,1,RENT,20000.0,EDUCATION,12.41,0.15,3.0,560,Yes,0,36443
28.0,female,Master,70629.0,5,RENT,13716.0,MEDICAL,12.88,0.19,9.0,714,No,1,44518
24.0,male,Associate,76088.0,4,RENT,10625.0,HOMEIMPROVEMENT,8.49,0.14,2.0,612,No,0,3498
25.0,female,Bachelor,133159.0,3,MORTGAGE,5000.0,EDUCATION,7.14,0.04,4.0,701,No,0,14619
22.0,male,Bachelor,79926.0,0,RENT,11750.0,DEBTCONSOLIDATION,17.14,0.15,2.0,616,No,1,12149
32.0,male,Bachelor,51444.0,13,RENT,5000.0,MEDICAL,10.2,0.1,9.0,620,No,0,35177
23.0,female,Bachelor,64645.0,0,RENT,3000.0,MEDICAL,11.92,0.05,4.0,657,No,0,38296
24.0,male,High School,53794.0,3,MORTGAGE,24748.0,DEBTCONSOLIDATION,14.27,0.46,2.0,624,No,1,42131
33.0,male,Associate,53657.0,13,RENT,9000.0,MEDICAL,15.21,0.17,6.0,665,No,1,23658
21.0,male,Master,9605.0,0,RENT,2522.0,MEDICAL,12.7,0.26,3.0,705,No,1,42491
25.0,male,Bachelor,54576.0,0,RENT,3900.0,VENTURE,10.99,0.07,2.0,697,Yes,0,3661
23.0,male,Bachelor,52446.0,2,RENT,7000.0,EDUCATION,11.01,0.13,4.0,666,Yes,0,7855
25.0,male,High School,61627.0,3,RENT,2000.0,EDUCATION,9.88,0.03,3.0,650,No,0,1912
24.0,female,Master,15186.0,0,RENT,2400.0,MEDICAL,6.92,0.16,2.0,665,No,1,2065
25.0,female,Bachelor,29651.0,3,RENT,4000.0,MEDICAL,14.35,0.13,2.0,524,Yes,0,3725
33.0,female,Master,192888.0,13,MORTGAGE,10000.0,HOMEIMPROVEMENT,12.35,0.05,12.0,656,Yes,0,37845
24.0,female,Bachelor,90295.0,1,MORTGAGE,12000.0,HOMEIMPROVEMENT,5.7,0.13,4.0,642,No,0,41227
34.0,male,Associate,130830.0,9,MORTGAGE,10000.0,MEDICAL,6.91,0.08,8.0,565,Yes,0,28257
23.0,female,Master,93016.0,4,MORTGAGE,10000.0,VENTURE,9.63,0.11,4.0,683,No,0,11858
28.0,female,High School,112395.0,2,MORTGAGE,12500.0,MEDICAL,9.63,0.11,9.0,679,Yes,0,25933
24.0,female,Associate,116447.0,2,RENT,7700.0,EDUCATION,12.53,0.07,4.0,645,No,0,8482
50.0,male,Bachelor,51334.0,29,MORTGAGE,10000.0,HOMEIMPROVEMENT,14.84,0.19,13.0,631,Yes,0,29958
24.0,female,Master,56850.0,2,MORTGAGE,6000.0,VENTURE,14.22,0.11,4.0,644,No,0,5810
26.0,male,Associate,96415.0,6,MORTGAGE,7500.0,VENTURE,15.76,0.08,4.0,512,No,1,43328
31.0,female,High School,112600.0,9,OWN,10000.0,EDUCATION,11.01,0.09,6.0,556,Yes,0,25948
36.0,female,Master,46976.0,15,RENT,2400.0,EDUCATION,18.39,0.05,13.0,562,Yes,0,31983
39.0,male,Associate,66748.0,18,MORTGAGE,10000.0,PERSONAL,5.42,0.15,16.0,649,No,0,30435
24.0,female,Bachelor,79005.0,0,MORTGAGE,8000.0,PERSONAL,12.69,0.1,2.0,641,Yes,0,9869
37.0,male,Master,101786.0,13,MORTGAGE,24000.0,VENTURE,11.01,0.24,17.0,606,Yes,0,31254
34.0,male,Bachelor,48927.0,12,RENT,5000.0,VENTURE,12.53,0.1,9.0,572,Yes,0,40835
30.0,male,Associate,48908.0,10,RENT,14049.0,MEDICAL,12.72,0.29,8.0,623,No,1,43710
22.0,female,Bachelor,35384.0,0,RENT,5000.0,EDUCATION,6.91,0.14,2.0,558,Yes,0,4721
24.0,male,High School,55952.0,0,RENT,2000.0,MEDICAL,12.98,0.04,2.0,584,Yes,0,14604
31.0,female,Doctorate,109108.0,6,MORTGAGE,15000.0,PERSONAL,12.23,0.14,6.0,663,Yes,0,38753
24.0,male,Associate,38222.0,3,RENT,3000.0,MEDICAL,15.62,0.08,4.0,653,No,0,2560
39.0,male,Associate,93606.0,12,MORTGAGE,10000.0,HOMEIMPROVEMENT,11.86,0.11,11.0,686,Yes,0,31125
24.0,male,Associate,246880.0,4,MORTGAGE,10000.0,DEBTCONSOLIDATION,9.63,0.04,4.0,647,No,0,15868
22.0,male,Associate,30385.0,0,OWN,10000.0,VENTURE,11.01,0.33,2.0,645,Yes,0,15113
26.0,male,Associate,77653.0,5,MORTGAGE,9000.0,DEBTCONSOLIDATION,18.64,0.12,4.0,599,No,1,10713
37.0,female,Associate,46939.0,11,MORTGAGE,7000.0,VENTURE,7.9,0.15,13.0,629,No,0,29791
22.0,male,Associate,58619.0,0,RENT,4650.0,MEDICAL,10.99,0.08,4.0,621,Yes,0,4318
37.0,female,High School,51375.0,18,RENT,8400.0,VENTURE,13.49,0.16,15.0,606,Yes,0,30734
31.0,male,Master,121077.0,6,RENT,10000.0,VENTURE,8.49,0.08,5.0,672,No,0,20562
31.0,male,Associate,132997.0,11,MORTGAGE,5000.0,VENTURE,14.96,0.04,9.0,706,No,0,26727
29.0,female,Associate,120909.0,5,RENT,4000.0,HOMEIMPROVEMENT,11.01,0.03,7.0,616,Yes,0,20308
32.0,male,High School,31013.0,9,RENT,3000.0,PERSONAL,13.48,0.1,5.0,600,Yes,0,28208
21.0,male,Bachelor,71970.0,0,RENT,5000.0,MEDICAL,14.22,0.07,3.0,716,No,1,5530
39.0,male,Associate,35752.0,18,RENT,3250.0,PERSONAL,14.72,0.09,16.0,687,No,0,29684
21.0,male,Bachelor,108954.0,0,RENT,5600.0,DEBTCONSOLIDATION,6.54,0.05,4.0,695,Yes,0,6018
26.0,female,Bachelor,73289.0,3,MORTGAGE,6000.0,EDUCATION,11.83,0.08,2.0,667,Yes,0,9174
37.0,female,Associate,55036.0,18,RENT,8000.0,DEBTCONSOLIDATION,9.63,0.15,14.0,670,Yes,0,32204
22.0,female,Master,18923.0,0,OWN,2500.0,HOMEIMPROVEMENT,12.53,0.13,3.0,618,No,1,316
25.0,male,High School,43140.0,3,RENT,6000.0,EDUCATION,7.4,0.14,3.0,679,Yes,0,6330
37.0,male,Master,93054.0,13,RENT,10800.0,MEDICAL,7.14,0.12,17.0,704,No,0,29745
23.0,male,High School,37145.0,3,MORTGAGE,6000.0,EDUCATION,12.34,0.16,3.0,609,Yes,0,33921
27.0,female,Associate,72880.0,6,MORTGAGE,8000.0,VENTURE,7.88,0.11,8.0,586,No,0,23120
34.0,female,Master,36328.0,11,RENT,5000.0,VENTURE,10.36,0.14,7.0,650,No,0,20656
46.0,male,High School,102734.0,23,OWN,5000.0,VENTURE,7.43,0.05,13.0,632,Yes,0,31299
23.0,male,Master,18211.0,0,RENT,3000.0,HOMEIMPROVEMENT,8.0,0.16,3.0,623,No,1,44033
27.0,male,Doctorate,181024.0,4,MORTGAGE,10000.0,VENTURE,8.59,0.06,7.0,676,No,0,41201
23.0,female,Bachelor,47272.0,5,RENT,8450.0,EDUCATION,10.62,0.18,4.0,623,Yes,0,5392
23.0,male,Bachelor,29553.0,0,RENT,3000.0,HOMEIMPROVEMENT,11.12,0.1,5.0,648,No,1,43707
28.0,female,Master,73096.0,4,MORTGAGE,16000.0,DEBTCONSOLIDATION,6.54,0.22,6.0,524,Yes,0,23071
22.0,female,Master,44104.0,0,MORTGAGE,2000.0,PERSONAL,11.01,0.05,4.0,662,Yes,0,3271
24.0,female,Associate,71843.0,1,RENT,15000.0,EDUCATION,14.79,0.21,3.0,694,No,1,15376
21.0,male,Associate,18550.0,0,RENT,5000.0,VENTURE,13.72,0.27,4.0,603,No,1,9153
23.0,female,Bachelor,73438.0,0,RENT,5000.0,VENTURE,6.91,0.07,4.0,620,Yes,0,5482
25.0,female,Master,90312.0,6,RENT,6000.0,MEDICAL,9.99,0.07,4.0,588,Yes,0,6880
28.0,male,Master,54991.0,5,RENT,12000.0,EDUCATION,5.42,0.22,10.0,629,No,0,25227
24.0,male,Bachelor,24882.0,1,RENT,3600.0,MEDICAL,11.71,0.14,4.0,684,No,0,3277
29.0,male,Bachelor,76164.0,5,MORTGAGE,5000.0,DEBTCONSOLIDATION,11.36,0.07,7.0,682,Yes,0,23440
28.0,male,Bachelor,66637.0,4,MORTGAGE,20000.0,HOMEIMPROVEMENT,6.62,0.3,10.0,631,No,0,22379
50.0,male,High School,180681.0,27,RENT,14000.0,DEBTCONSOLIDATION,6.91,0.08,12.0,634,Yes,0,31520
23.0,male,Master,73236.0,2,OWN,20000.0,EDUCATION,7.49,0.27,3.0,661,No,0,8809
29.0,female,Bachelor,252778.0,8,MORTGAGE,21332.0,PERSONAL,11.19,0.08,6.0,668,No,0,36414
41.0,female,High School,205172.0,17,MORTGAGE,20000.0,MEDICAL,11.11,0.1,11.0,610,No,0,31858
23.0,female,Associate,18986.0,0,RENT,5063.0,PERSONAL,11.43,0.27,4.0,585,No,1,44893
27.0,male,High School,53580.0,4,RENT,13650.0,DEBTCONSOLIDATION,10.65,0.25,7.0,548,No,1,43567
24.0,male,High School,61080.0,0,MORTGAGE,6400.0,VENTURE,8.17,0.1,3.0,644,Yes,0,38037
25.0,female,High School,73024.0,5,RENT,24000.0,PERSONAL,10.99,0.33,4.0,580,No,1,413
22.0,female,Bachelor,83821.0,1,RENT,8650.0,EDUCATION,11.49,0.1,4.0,477,Yes,0,17146
26.0,female,Master,81463.0,5,OWN,5000.0,DEBTCONSOLIDATION,16.45,0.06,3.0,696,No,1,11311
41.0,male,Associate,124600.0,20,MORTGAGE,20000.0,DEBTCONSOLIDATION,14.61,0.16,16.0,652,No,1,32101
25.0,female,Bachelor,45422.0,0,RENT,5983.0,EDUCATION,8.2,0.13,3.0,653,Yes,0,39100
26.0,female,High School,83702.0,1,MORTGAGE,5000.0,PERSONAL,14.17,0.06,4.0,657,Yes,0,10584
33.0,female,Associate,76727.0,10,MORTGAGE,3000.0,MEDICAL,10.82,0.04,8.0,695,No,1,43335
24.0,male,Bachelor,48930.0,0,OWN,9000.0,HOMEIMPROVEMENT,8.94,0.18,3.0,677,No,0,4321
39.0,male,Bachelor,65457.0,16,RENT,7000.0,HOMEIMPROVEMENT,9.62,0.11,15.0,686,No,0,30453
32.0,female,Bachelor,39518.0,11,RENT,2248.0,EDUCATION,15.66,0.06,10.0,651,No,1,44441
25.0,female,Bachelor,54884.0,4,RENT,5000.0,MEDICAL,11.01,0.09,4.0,655,Yes,0,5009
25.0,male,High School,51503.0,4,RENT,4800.0,VENTURE,15.06,0.09,2.0,511,No,1,44553
25.0,female,Bachelor,43298.0,6,RENT,3500.0,EDUCATION,7.43,0.08,4.0,660,No,0,36552
70.0,male,Bachelor,36838.0,47,RENT,1000.0,DEBTCONSOLIDATION,17.49,0.03,21.0,643,No,1,32334
23.0,female,Master,45807.0,0,MORTGAGE,7125.0,EDUCATION,13.99,0.16,4.0,685,Yes,0,3577
27.0,male,Associate,45310.0,1,RENT,7872.0,EDUCATION,11.08,0.17,6.0,624,No,0,36245
22.0,female,High School,67104.0,0,OWN,4800.0,MEDICAL,11.99,0.07,2.0,653,No,0,7863
25.0,male,High School,40857.0,1,OWN,8000.0,VENTURE,10.38,0.2,2.0,660,No,0,13774
24.0,female,High School,56777.0,2,MORTGAGE,16000.0,HOMEIMPROVEMENT,12.53,0.28,3.0,596,Yes,0,5784
24.0,male,High School,81689.0,4,MORTGAGE,6000.0,DEBTCONSOLIDATION,9.36,0.07,3.0,582,No,0,37977
29.0,female,Bachelor,95102.0,3,RENT,9600.0,DEBTCONSOLIDATION,11.59,0.1,7.0,560,Yes,0,40258
26.0,male,Bachelor,41697.0,2,RENT,1500.0,MEDICAL,19.41,0.04,4.0,671,Yes,0,1577
22.0,female,Associate,48061.0,1,MORTGAGE,7000.0,MEDICAL,9.62,0.15,4.0,529,Yes,0,3926
29.0,female,Bachelor,67654.0,6,RENT,12000.0,DEBTCONSOLIDATION,7.88,0.18,8.0,669,No,0,19536
42.0,male,Doctorate,102641.0,20,MORTGAGE,8500.0,HOMEIMPROVEMENT,15.58,0.08,12.0,731,No,0,31284
23.0,male,High School,30109.0,2,RENT,9600.0,PERSONAL,9.99,0.32,4.0,645,No,1,10134
29.0,female,Bachelor,85101.0,3,RENT,4000.0,PERSONAL,10.99,0.05,5.0,570,Yes,0,20283
21.0,female,High School,19414.0,2,OWN,1000.0,VENTURE,7.29,0.05,4.0,681,Yes,0,325
24.0,male,High School,40302.0,2,RENT,2000.0,EDUCATION,10.0,0.05,2.0,597,No,1,1903
24.0,male,High School,45623.0,3,RENT,7200.0,DEBTCONSOLIDATION,7.9,0.16,4.0,615,No,0,16642
21.0,female,Master,44152.0,0,RENT,10000.0,EDUCATION,10.62,0.23,3.0,494,Yes,0,10628
25.0,female,Bachelor,90985.0,3,RENT,20000.0,PERSONAL,10.57,0.22,2.0,662,Yes,0,41591
27.0,male,Associate,180610.0,8,OWN,15000.0,MEDICAL,11.03,0.08,10.0,667,No,0,27539
24.0,male,High School,44317.0,0,RENT,1200.0,EDUCATION,11.49,0.03,2.0,670,No,0,1477
25.0,male,Associate,73029.0,0,RENT,12500.0,EDUCATION,11.89,0.17,2.0,682,Yes,0,13527
32.0,male,Bachelor,37287.0,10,RENT,11450.0,MEDICAL,9.99,0.31,6.0,635,No,1,24972
30.0,male,Bachelor,49157.0,10,RENT,4200.0,PERSONAL,12.68,0.09,7.0,649,Yes,0,24255
25.0,female,High School,72385.0,2,MORTGAGE,18500.0,EDUCATION,12.73,0.26,2.0,512,No,0,8619
22.0,male,Associate,80217.0,2,MORTGAGE,8500.0,DEBTCONSOLIDATION,7.51,0.11,2.0,607,Yes,0,10264
32.0,female,High School,1440746.0,6,MORTGAGE,12000.0,VENTURE,7.51,0.01,8.0,613,No,0,17833
26.0,male,High School,29811.0,4,RENT,4500.0,EDUCATION,12.28,0.15,4.0,673,No,0,39284
22.0,male,Associate,40920.0,1,RENT,5500.0,DEBTCONSOLIDATION,11.01,0.13,3.0,619,No,1,5830
29.0,male,Bachelor,40474.0,2,RENT,6000.0,EDUCATION,15.23,0.15,6.0,681,No,0,21562
22.0,female,Associate,48892.0,1,RENT,12800.0,MEDICAL,8.9,0.26,2.0,530,No,1,13580
28.0,male,Bachelor,148326.0,8,OWN,4000.0,PERSONAL,8.59,0.03,5.0,654,Yes,0,27111
30.0,male,High School,64543.0,10,MORTGAGE,6419.0,EDUCATION,12.02,0.1,10.0,624,Yes,0,35725
29.0,female,Associate,94502.0,1,MORTGAGE,9600.0,PERSONAL,11.01,0.1,5.0,681,Yes,0,24892
26.0,female,Bachelor,39386.0,7,RENT,4000.0,MEDICAL,16.8,0.1,7.0,715,No,1,44389
37.0,male,High School,50952.0,17,RENT,9600.0,VENTURE,12.62,0.19,12.0,683,Yes,0,41819
25.0,female,Bachelor,67180.0,3,RENT,2780.0,MEDICAL,9.03,0.04,3.0,641,No,1,44382
25.0,male,Associate,47305.0,1,RENT,2200.0,MEDICAL,12.69,0.05,3.0,641,Yes,0,16812
24.0,female,High School,111304.0,0,MORTGAGE,22000.0,DEBTCONSOLIDATION,10.99,0.2,4.0,569,Yes,0,13465
28.0,male,High School,68082.0,5,RENT,4800.0,DEBTCONSOLIDATION,16.45,0.07,7.0,683,No,1,20526
22.0,female,High School,36719.0,0,RENT,6300.0,EDUCATION,13.22,0.17,3.0,636,No,0,16860
23.0,male,Associate,29732.0,2,RENT,6000.0,PERSONAL,11.01,0.2,3.0,534,No,0,17173
28.0,male,Master,40000.0,8,RENT,7000.0,PERSONAL,14.6,0.18,7.0,624,No,1,43646
33.0,female,Associate,126675.0,10,MORTGAGE,5150.0,PERSONAL,12.41,0.04,9.0,696,Yes,0,26557
27.0,female,Associate,90549.0,5,MORTGAGE,6625.0,DEBTCONSOLIDATION,11.01,0.07,10.0,667,Yes,0,24597
22.0,male,Bachelor,48787.0,0,MORTGAGE,4776.0,DEBTCONSOLIDATION,8.18,0.1,3.0,586,Yes,0,39209
26.0,female,Bachelor,29636.0,6,RENT,3500.0,VENTURE,10.71,0.12,4.0,697,Yes,0,3132
31.0,male,Bachelor,77836.0,8,MORTGAGE,5100.0,DEBTCONSOLIDATION,13.22,0.07,10.0,668,No,1,24219
25.0,male,High School,240895.0,2,MORTGAGE,15500.0,DEBTCONSOLIDATION,11.99,0.06,2.0,659,No,0,178
32.0,male,Master,76667.0,7,RENT,12000.0,VENTURE,6.62,0.16,10.0,557,No,0,25389
23.0,female,High School,28473.0,2,RENT,5000.0,EDUCATION,11.11,0.18,3.0,564,Yes,0,9232
25.0,male,Associate,92369.0,1,RENT,8000.0,MEDICAL,6.03,0.09,3.0,630,No,0,9432
22.0,male,Master,15498.0,1,RENT,6000.0,DEBTCONSOLIDATION,8.88,0.39,4.0,708,No,1,6100
21.0,female,Master,145072.0,0,MORTGAGE,15000.0,VENTURE,10.25,0.1,2.0,694,Yes,0,15039
24.0,male,Associate,40955.0,3,RENT,10000.0,DEBTCONSOLIDATION,9.88,0.24,4.0,656,No,1,10556
21.0,female,High School,67790.0,0,RENT,6000.0,MEDICAL,11.01,0.09,4.0,600,No,0,6684
28.0,female,Bachelor,191739.0,5,MORTGAGE,15000.0,PERSONAL,11.86,0.08,8.0,484,Yes,0,27660
24.0,male,Bachelor,56216.0,2,RENT,5975.0,PERSONAL,14.46,0.11,4.0,657,No,1,17638
24.0,male,High School,35293.0,1,RENT,8875.0,MEDICAL,11.01,0.25,4.0,598,No,1,16863
22.0,female,Associate,33585.0,0,RENT,10000.0,EDUCATION,12.61,0.3,4.0,591,No,1,10422
32.0,female,High School,106718.0,8,MORTGAGE,17600.0,DEBTCONSOLIDATION,13.49,0.16,10.0,583,No,1,26295
48.0,female,Master,15353.0,27,RENT,4200.0,MEDICAL,11.01,0.27,14.0,650,No,1,30935
22.0,male,Associate,38871.0,0,RENT,9500.0,PERSONAL,13.57,0.24,3.0,711,No,0,10084
24.0,female,Bachelor,29661.0,0,RENT,4000.0,VENTURE,11.8,0.13,3.0,669,No,0,34315
28.0,female,Bachelor,37154.0,6,RENT,4200.0,VENTURE,15.23,0.11,7.0,634,Yes,0,24240
24.0,male,Associate,43172.0,4,RENT,1000.0,VENTURE,13.49,0.02,4.0,675,No,0,1375
30.0,female,Bachelor,65862.0,10,RENT,20000.0,DEBTCONSOLIDATION,14.84,0.3,9.0,619,No,1,18356
25.0,male,Master,86447.0,1,RENT,9600.0,HOMEIMPROVEMENT,5.79,0.11,4.0,674,Yes,0,10268
23.0,female,Master,112860.0,0,RENT,30000.0,MEDICAL,14.0,0.27,3.0,678,No,1,42128
28.0,male,Associate,55427.0,6,OWN,8400.0,MEDICAL,11.01,0.15,5.0,590,No,0,21183
22.0,male,High School,115378.0,0,MORTGAGE,6875.0,MEDICAL,6.54,0.06,2.0,683,No,0,13669
25.0,male,Bachelor,37806.0,3,RENT,2400.0,MEDICAL,7.9,0.06,3.0,561,Yes,0,2106
22.0,male,High School,77789.0,0,RENT,10000.0,DEBTCONSOLIDATION,12.69,0.13,4.0,642,No,1,11584
22.0,male,Associate,49028.0,0,RENT,10000.0,EDUCATION,14.27,0.2,3.0,689,No,0,10732
30.0,male,Master,50744.0,8,MORTGAGE,14935.0,VENTURE,10.11,0.29,9.0,642,Yes,0,34834
26.0,male,High School,58434.0,6,RENT,15000.0,PERSONAL,18.64,0.26,3.0,613,No,1,43247
36.0,female,Associate,97000.0,14,MORTGAGE,6000.0,VENTURE,11.04,0.06,11.0,609,No,0,33260
24.0,male,Associate,44292.0,2,RENT,10000.0,EDUCATION,9.6,0.23,3.0,657,Yes,0,33952
27.0,male,Bachelor,17036.0,7,RENT,8000.0,MEDICAL,12.18,0.47,5.0,654,No,1,22846
24.0,male,Associate,63701.0,1,RENT,8000.0,EDUCATION,11.78,0.13,3.0,572,Yes,0,8987
24.0,female,Associate,87345.0,2,MORTGAGE,8000.0,HOMEIMPROVEMENT,12.21,0.09,3.0,700,Yes,0,17326
28.0,male,High School,53745.0,6,MORTGAGE,6000.0,MEDICAL,13.06,0.11,10.0,561,Yes,0,20911
25.0,male,Associate,163134.0,5,RENT,25000.0,EDUCATION,11.36,0.15,4.0,567,Yes,0,342
25.0,female,Master,37639.0,4,RENT,10000.0,MEDICAL,10.37,0.27,3.0,549,No,1,16126
24.0,female,High School,47485.0,0,RENT,8000.0,DEBTCONSOLIDATION,11.11,0.17,3.0,630,No,1,43208
21.0,male,Master,67526.0,0,RENT,6000.0,PERSONAL,11.01,0.09,3.0,661,No,0,17046
31.0,male,High School,44674.0,9,RENT,7789.0,VENTURE,7.78,0.17,9.0,680,No,0,38497
23.0,male,Bachelor,36697.0,1,RENT,19750.0,VENTURE,11.14,0.54,4.0,660,No,1,17290
35.0,male,Associate,46753.0,14,RENT,1500.0,MEDICAL,7.4,0.03,6.0,629,No,0,18861
34.0,female,Associate,102814.0,12,RENT,5000.0,VENTURE,11.83,0.05,5.0,625,Yes,0,21188
32.0,male,High School,29927.0,10,RENT,2800.0,DEBTCONSOLIDATION,10.99,0.09,9.0,601,Yes,0,19334
30.0,female,Bachelor,111969.0,7,MORTGAGE,13002.0,MEDICAL,10.9,0.12,9.0,678,Yes,0,38012
45.0,male,Master,22699.0,21,RENT,2000.0,VENTURE,7.1,0.09,11.0,648,No,0,40018
24.0,female,Master,90149.0,1,RENT,16000.0,PERSONAL,11.86,0.18,3.0,636,Yes,0,1316
24.0,male,Bachelor,24985.0,2,RENT,5600.0,DEBTCONSOLIDATION,5.79,0.22,3.0,575,No,1,5918
24.0,male,High School,58396.0,0,MORTGAGE,10000.0,MEDICAL,10.46,0.17,4.0,564,No,0,37484
26.0,male,High School,68297.0,3,RENT,24250.0,MEDICAL,14.96,0.36,2.0,507,No,1,381
37.0,male,Master,54047.0,13,RENT,1717.0,MEDICAL,10.49,0.03,17.0,739,No,1,42476
40.0,female,Master,64763.0,15,RENT,12000.0,HOMEIMPROVEMENT,7.88,0.19,11.0,704,No,0,29629
22.0,male,Associate,57595.0,0,OWN,11000.0,PERSONAL,14.26,0.19,2.0,606,Yes,0,5818
24.0,female,Bachelor,83922.0,0,MORTGAGE,4900.0,EDUCATION,10.96,0.06,2.0,622,No,1,11745
25.0,female,Bachelor,97175.0,2,MORTGAGE,12000.0,VENTURE,9.21,0.12,4.0,653,Yes,0,32845
25.0,female,High School,63172.0,0,RENT,10000.0,HOMEIMPROVEMENT,11.75,0.16,4.0,627,No,0,34882
35.0,female,Bachelor,192636.0,14,RENT,7500.0,MEDICAL,8.0,0.04,8.0,576,Yes,0,22765
27.0,female,Associate,58859.0,4,RENT,2000.0,DEBTCONSOLIDATION,7.66,0.03,9.0,693,No,0,26712
29.0,female,High School,78259.0,9,RENT,18000.0,MEDICAL,11.46,0.23,6.0,644,No,1,44820
23.0,male,Bachelor,65727.0,2,RENT,9000.0,DEBTCONSOLIDATION,12.21,0.14,4.0,607,Yes,0,9957
32.0,male,Master,122332.0,10,RENT,20000.0,MEDICAL,10.75,0.16,8.0,627,Yes,0,28060
26.0,male,High School,44696.0,3,RENT,5000.0,MEDICAL,8.9,0.11,4.0,542,Yes,0,4864
22.0,male,Bachelor,75468.0,0,RENT,8400.0,MEDICAL,13.47,0.11,2.0,663,No,0,9678
26.0,female,Associate,62230.0,5,MORTGAGE,13000.0,MEDICAL,15.33,0.21,3.0,597,No,1,8331
26.0,female,Associate,73071.0,3,MORTGAGE,2000.0,HOMEIMPROVEMENT,11.01,0.03,4.0,678,Yes,0,8775
27.0,male,Bachelor,113157.0,1,RENT,20000.0,DEBTCONSOLIDATION,12.35,0.18,5.0,585,Yes,0,42034
41.0,male,High School,114907.0,20,MORTGAGE,21600.0,HOMEIMPROVEMENT,13.92,0.19,12.0,640,Yes,0,36153
50.0,male,Associate,73079.0,31,RENT,10000.0,VENTURE,13.49,0.14,12.0,730,Yes,0,31021
30.0,female,Master,85161.0,7,MORTGAGE,10000.0,VENTURE,10.25,0.12,8.0,546,Yes,0,29026
28.0,male,Bachelor,50043.0,4,RENT,12000.0,PERSONAL,8.98,0.24,5.0,666,No,0,32734
22.0,female,Associate,85143.0,0,MORTGAGE,25000.0,DEBTCONSOLIDATION,13.79,0.29,3.0,569,No,1,11825
24.0,male,Bachelor,83736.0,3,RENT,5600.0,VENTURE,9.99,0.07,3.0,666,Yes,0,6002
25.0,male,High School,60644.0,1,MORTGAGE,8000.0,MEDICAL,9.32,0.13,2.0,629,No,0,6412
23.0,male,Bachelor,37169.0,1,RENT,3600.0,EDUCATION,9.7,0.1,3.0,693,Yes,0,3298
24.0,male,Associate,111673.0,4,RENT,25000.0,HOMEIMPROVEMENT,16.77,0.22,4.0,600,No,1,294
38.0,female,Doctorate,49407.0,15,MORTGAGE,15000.0,EDUCATION,16.07,0.3,14.0,667,No,0,29890
24.0,female,High School,90885.0,2,MORTGAGE,8500.0,EDUCATION,6.99,0.09,3.0,598,Yes,0,11505
25.0,female,High School,77643.0,1,MORTGAGE,8000.0,VENTURE,10.94,0.1,3.0,568,Yes,0,36134
26.0,male,Associate,102833.0,1,MORTGAGE,6000.0,DEBTCONSOLIDATION,9.88,0.06,2.0,546,Yes,0,17226
27.0,female,Associate,90871.0,5,RENT,10000.0,EDUCATION,9.63,0.11,9.0,636,No,0,24725
25.0,female,Bachelor,29348.0,5,RENT,10000.0,PERSONAL,7.51,0.34,4.0,668,No,1,10356
23.0,female,Bachelor,67208.0,0,OWN,10500.0,MEDICAL,13.16,0.16,4.0,592,Yes,0,8077
39.0,female,High School,47778.0,18,RENT,5904.0,VENTURE,13.58,0.12,10.0,696,No,1,44483
22.0,female,Bachelor,48834.0,0,RENT,6000.0,EDUCATION,8.19,0.12,4.0,654,Yes,0,39290
31.0,male,Bachelor,45357.0,7,RENT,5071.0,DEBTCONSOLIDATION,16.37,0.11,6.0,636,No,1,43292
23.0,female,Bachelor,49011.0,0,RENT,11914.0,PERSONAL,11.91,0.24,4.0,613,Yes,0,38430
26.0,male,High School,82436.0,0,RENT,10000.0,EDUCATION,14.36,0.12,4.0,619,Yes,0,36187
